nume,pret,sortimente,Date,RobotName,RobotVersion
Solaris Lapte Praf Instant Din Soia Integrala 100g,5.36 Lei/buc 53.60 kilogram,Produse vegetale,20171006,cora,v1
Soia granule Winny 100g,1.16 Lei/buc 11.60 kilogram,Produse vegetale,20171006,cora,v1
"Bautura din orez cu migdale, fara gluten The Bridge Bio 1L",12.64 Lei/buc 12.64 kilogram,Produse vegetale,20171006,cora,v1
Snitele din soia Cio 100g,2.67 Lei/buc 26.70 kilogram,Produse vegetale,20171006,cora,v1
The Bridge bautura bio din hrisca 1L,11.56 Lei/buc 11.56 kilogram,Produse vegetale,20171006,cora,v1
Alpro bautura soia 1l,10.65 Lei/buc 10.65 litru,Produse vegetale,20171006,cora,v1
Bautura din soia Inedit 750ml,7.93 Lei/buc 10.57 litru,Produse vegetale,20171006,cora,v1
The Bridge bautura bio din orez cu cacao 1L,11.38 Lei/buc 11.38 kilogram,Produse vegetale,20171006,cora,v1
Humus libanez cu masline verzi Bunatati de Topoloveni 250g,7.05 Lei/buc 28.20 kilogram,Produse vegetale,20171006,cora,v1
Bautura din quinoa si orez The Bridge Bio 1L,14.56 Lei/buc 14.56 kilogram,Produse vegetale,20171006,cora,v1
Specialitate vegetala Viofast Viotros 200g,6.74 Lei/buc 33.70 kilogram,Produse vegetale,20171006,cora,v1
Inedit Bautura din soia cu aroma de vanilie 0.25l,4.15 Lei/buc 16.60 litru,Produse vegetale,20171006,cora,v1
Pasta de humus Durra 370g,7.35 Lei/buc 19.86 kilogram,Produse vegetale,20171006,cora,v1
Inedit bautura din soia cu aroma vanilie 0.75L,7.89 Lei/buc 10.52 litru,Produse vegetale,20171006,cora,v1
Inedit bautura din soia cu aroma capsuni 0.75L,7.94 Lei/buc 10.59 litru,Produse vegetale,20171006,cora,v1
"Bautura din soia, fara gluten The Bridge Bio 1L",10.25 Lei/buc 10.25 kilogram,Produse vegetale,20171006,cora,v1
Crema pentru gatit soia cuisine Alpro 250ml,6.32 Lei/buc 25.28 litru,Produse vegetale,20171006,cora,v1
Scandia Sibiu sarmale de post cu varza alba 400g,7.83 Lei/buc 19.58 kilogram,Produse vegetale,20171006,cora,v1
Desert din orez cu cacao The Bridge Bio 4x110g,14.30 Lei/buc 32.50 kilogram,Produse vegetale,20171006,cora,v1
Granule de soia Pirifan Inima Naturii 100g,1.53 Lei/buc 15.30 kilogram,Produse vegetale,20171006,cora,v1
Amestec din soia pentru chiftele vegetale Pirifan 250g,5.09 Lei/buc 20.36 kilogram,Produse vegetale,20171006,cora,v1
Bautura simpla din soia Inedit 250ml,4.12 Lei/buc 16.48 litru,Produse vegetale,20171006,cora,v1
Provamel drink bio plus calciu 1l,10.45 Lei/buc 10.45 litru,Produse vegetale,20171006,cora,v1
Humus Daniela&#39;s 250g,5.65 Lei/buc 22.60 kilogram,Produse vegetale,20171006,cora,v1
Soia cuburi Pirifan 100g,1.86 Lei/buc 18.60 kilogram,Produse vegetale,20171006,cora,v1
Snitele din soia Pirifan 100g,2.04 Lei/buc 20.40 kilogram,Produse vegetale,20171006,cora,v1
cora bagheta alba 300g,0.99 0.89 Lei/buc 2.97 kilogram,Brutarie,20171006,cora,v1
cora paine 500g,1.59 1.29 Lei/buc 2.58 kilogram,Brutarie,20171006,cora,v1
cora franzela alba 500g,1.79 Lei/buc 3.58 kilogram,Brutarie,20171006,cora,v1
cora paine 500g,1.49 Lei/buc 2.98 kilogram,Brutarie,20171006,cora,v1
Paine de casa coapta pe vatra cora 500g,2.69 1.89 Lei/buc 3.78 kilogram,Brutarie,20171006,cora,v1
Vel pitar paine grau intreg 500g,3.16 Lei/buc 6.32 kilogram,Brutarie,20171006,cora,v1
cora Paine Taraneasca Alba,3.80 Lei/kilogram,Brutarie,20171006,cora,v1
Paine rustica cora 500g,2.59 1.89 Lei/buc 3.78 kilogram,Brutarie,20171006,cora,v1
cora paine panatura 300g,1.59 1.49 Lei/buc 4.97 kilogram,Brutarie,20171006,cora,v1
Ciabatta Paine 300g,1.99 Lei/buc 6.63 kilogram,Brutarie,20171006,cora,v1
Paine pave neagra 500g,1.99 1.59 Lei/buc 3.18 kilogram,Brutarie,20171006,cora,v1
Miniciabatta Paine cu masline 100g,0.99 0.70 Lei/buc 7.00 kilogram,Brutarie,20171006,cora,v1
Paine Neagra 500G,1.89 Lei/buc 3.78 kilogram,Brutarie,20171006,cora,v1
cora paine 400g,1.79 1.29 Lei/buc 2.58 kilogram,Brutarie,20171006,cora,v1
cora chifle 75g,0.59 Lei/buc 7.87 kilogram,Brutarie,20171006,cora,v1
Bagheta Ciabatta cora 300g,1.99 Lei/buc 6.63 kilogram,Brutarie,20171006,cora,v1
cora franzela neagra 500g,1.99 1.89 Lei/buc 3.78 kilogram,Brutarie,20171006,cora,v1
cora Paine Limnos Chalkidiki 500g,2.99 2.29 Lei/buc 4.58 kilogram,Brutarie,20171006,cora,v1
cora Painica Cu Tarate 100g,0.79 0.49 Lei/buc 4.90 kilogram,Brutarie,20171006,cora,v1
cora paine alba 600g,3.10 Lei/buc 5.17 kilogram,Brutarie,20171006,cora,v1
cora bagheta frantuzeasca 300g,1.99 1.79 Lei/buc 5.97 kilogram,Brutarie,20171006,cora,v1
cora Paine Taraneasca Neagra,3.80 Lei/kilogram,Brutarie,20171006,cora,v1
Vel pitar paine 600g,5.45 Lei/buc 9.08 kilogram,Brutarie,20171006,cora,v1
cora paine 300g,0.79 Lei/buc 2.63 kilogram,Brutarie,20171006,cora,v1
cora bagheta rustica 300g,1.99 1.79 Lei/buc 5.97 kilogram,Brutarie,20171006,cora,v1
cora Paine Tigru 300g,1.49 Lei/buc 4.97 kilogram,Brutarie,20171006,cora,v1
Chef Gourmand Franzela 7 seminte feliata 700g,5.57 Lei/buc 7.96 kilogram,Brutarie,20171006,cora,v1
Toast alb 500g,2.49 Lei/buc 4.98 kilogram,Brutarie,20171006,cora,v1
cora paine cu tarate 300g,1.49 Lei/buc 4.97 kilogram,Brutarie,20171006,cora,v1
cora toast cu seminte 500g,2.99 Lei/buc 5.98 kilogram,Brutarie,20171006,cora,v1
cora bagheta parisiene 300g,1.99 Lei/buc 6.63 kilogram,Brutarie,20171006,cora,v1
Baton cu seminte de mac Doi Frati Vel Pitar 160g,2.02 Lei/buc 12.63 kilogram,Brutarie,20171006,cora,v1
cora paine 600g,3.10 2.19 Lei/buc 3.65 kilogram,Brutarie,20171006,cora,v1
Paine pave alba/kg,3.80 Lei/kilogram,Brutarie,20171006,cora,v1
cora Bagheta Neagra 400g,1.59 Lei/buc 5.30 kilogram,Brutarie,20171006,cora,v1
cora franzela 300g,0.69 Lei/buc 2.30 kilogram,Brutarie,20171006,cora,v1
Paine pave cu secara 500g,2.99 Lei/buc 5.98 kilogram,Brutarie,20171006,cora,v1
cora paine de secara 600g,3.10 Lei/buc 5.17 kilogram,Brutarie,20171006,cora,v1
Paine alba feliata Neptun 400g,2.99 Lei/buc 7.48 kilogram,Brutarie,20171006,cora,v1
cora baton 100g,0.99 Lei/buc 9.90 kilogram,Brutarie,20171006,cora,v1
cora paine 500g,1.99 Lei/buc 3.98 kilogram,Brutarie,20171006,cora,v1
Paine alba feliata Neptun Dobrogea 500g,3.29 Lei/buc 6.58 kilogram,Brutarie,20171006,cora,v1
cora paine graham 600g,3.10 Lei/buc 5.17 kilogram,Brutarie,20171006,cora,v1
cora toast cu tarate 500g,2.99 Lei/buc 5.98 kilogram,Brutarie,20171006,cora,v1
Cora Paine Ciabatta Cu Multicereale 300g,1.99 Lei/buc 6.63 kilogram,Brutarie,20171006,cora,v1
Cora bagheta cu seminte 300g,1.59 Lei/buc 5.30 kilogram,Brutarie,20171006,cora,v1
Focaccia Paine cu Cascaval si Masline 300g,2.99 Lei/buc 9.97 kilogram,Brutarie,20171006,cora,v1
Bongrana paine 500g,4.99 Lei/buc 9.98 kilogram,Brutarie,20171006,cora,v1
Cora Paine Ciabatta Cu Secara 300g,1.99 Lei/buc 6.63 kilogram,Brutarie,20171006,cora,v1
Bongrana paine 500g,5.99 Lei/buc 11.98 kilogram,Brutarie,20171006,cora,v1
cora paine feliata 400g,2.35 Lei/buc 5.88 kilogram,Brutarie,20171006,cora,v1
cora mini-pave cu secara 80g,0.59 Lei/buc 8.43 kilogram,Brutarie,20171006,cora,v1
Focaccia Paine cu Cascaval si Rosii 300g,2.99 Lei/buc 9.97 kilogram,Brutarie,20171006,cora,v1
Vel Pitar Paine integrala de secara 500g,5.32 Lei/buc 10.64 kilogram,Brutarie,20171006,cora,v1
cora Chifla Hamburger 75g,2.95 Lei/buc 7.87 kilogram,Brutarie,20171006,cora,v1
Savoria smart food paine 500g,4.99 Lei/buc 9.98 kilogram,Brutarie,20171006,cora,v1
Dobrogea paine 500g,5.99 Lei/buc 11.98 kilogram,Brutarie,20171006,cora,v1
cora Paine Nordik 300g,2.99 2.49 Lei/buc 8.30 kilogram,Brutarie,20171006,cora,v1
Chef Gourmand Paine cu seminte 500g,4.21 Lei/buc 8.42 kilogram,Brutarie,20171006,cora,v1
Mirotex lipie libaneza medie 750g,6.39 Lei/buc 8.52 kilogram,Brutarie,20171006,cora,v1
cora Paine 500G,2.99 2.29 Lei/buc 4.58 kilogram,Brutarie,20171006,cora,v1
Mirotex lipie 550g,5.99 Lei/buc 10.89 kilogram,Brutarie,20171006,cora,v1
Vel Pitar French Toast Integral 600g,6.07 Lei/buc 10.12 kilogram,Brutarie,20171006,cora,v1
Dobrogea Paine Toast Bongrana Feliata 500g,4.99 Lei/buc 9.98 kilogram,Brutarie,20171006,cora,v1
Nelson lipie libaneza mini 300g,2.94 Lei/buc 9.80 kilogram,Brutarie,20171006,cora,v1
Savoria Paine Toast Secara 500g,5.19 Lei/buc 10.38 kilogram,Brutarie,20171006,cora,v1
cora Bagheta Campagne 300g,1.99 Lei/buc 6.63 kilogram,Brutarie,20171006,cora,v1
cora baton nacho 100g,1.99 Lei/buc 19.90 kilogram,Brutarie,20171006,cora,v1
Dobrogea Toast Graham Feliat 500g,4.99 Lei/buc 9.98 kilogram,Brutarie,20171006,cora,v1
Painici Cu Tarate 100Gx4Buc,3.16 1.96 Lei/buc 4.90 kilogram,Brutarie,20171006,cora,v1
cora Miniciabatta cu masline 4x100g,3.96 2.80 Lei/buc 7.00 kilogram,Brutarie,20171006,cora,v1
Dobrogea paine 240g,4.49 Lei/buc 18.71 kilogram,Brutarie,20171006,cora,v1
cora Chifla Cu Tarate Si Faina Graham 125g,2.55 Lei/buc 6.80 kilogram,Brutarie,20171006,cora,v1
Savoria smart food toast 500g,5.29 Lei/buc 10.58 kilogram,Brutarie,20171006,cora,v1
cora miniciabatta 4x100g,3.56 2.60 Lei/buc 6.50 kilogram,Brutarie,20171006,cora,v1
Savoria Paine Toast Fin 500g,4.99 Lei/buc 9.98 kilogram,Brutarie,20171006,cora,v1
Paine de secara cora 300g,1.99 1.79 Lei/buc 5.97 kilogram,Brutarie,20171006,cora,v1
Mirotex Lipie Libaneza 500g,6.57 6.19 Lei/buc 12.38 kilogram,Brutarie,20171006,cora,v1
Painea copiilor Savoria 500g,5.49 Lei/buc 10.98 kilogram,Brutarie,20171006,cora,v1
Paine cu seminte de floarea soarelui/kg,6.50 Lei/kilogram,Brutarie,20171006,cora,v1
cora chifla alba 6x40g,1.74 Lei/buc 7.25 kilogram,Brutarie,20171006,cora,v1
Wassa pesmeti 270g,6.67 Lei/buc 24.70 kilogram,Brutarie,20171006,cora,v1
Biscottes mulino paine 315g,8.27 Lei/buc 26.25 kilogram,Brutarie,20171006,cora,v1
cora focaccia 300g,1.79 Lei/buc 5.97 kilogram,Brutarie,20171006,cora,v1
Mirotex lipie libaneza mare 900g,6.99 Lei/buc 7.77 kilogram,Brutarie,20171006,cora,v1
Toast integral 500g,2.99 Lei/buc 5.98 kilogram,Brutarie,20171006,cora,v1
Savoria Paine Toast Kornfit 500g,6.49 Lei/buc 12.98 kilogram,Brutarie,20171006,cora,v1
Toast Bio cu multicereale Savoria 500g,8.53 7.99 Lei/buc 15.98 kilogram,Brutarie,20171006,cora,v1
Wassa paine 275g,7.16 Lei/buc 26.04 kilogram,Brutarie,20171006,cora,v1
Paine crocanta subtire de secara Finn Crisp 200g,7.94 7.48 Lei/buc 37.40 kilogram,Brutarie,20171006,cora,v1
Lipie cu ulei de palmier Roberto 330g,7.01 Lei/buc 21.24 kilogram,Brutarie,20171006,cora,v1
Paine feliata cu cartofi Tosteria 500g,3.99 Lei/buc 7.98 kilogram,Brutarie,20171006,cora,v1
cora toast 80g,4.39 Lei/buc 54.87 kilogram,Brutarie,20171006,cora,v1
Paine alba feliata fara gluten Dr Schar 200g,8.43 Lei/buc 42.15 kilogram,Brutarie,20171006,cora,v1
Finn crisp paine 200g,7.51 Lei/buc 37.55 kilogram,Brutarie,20171006,cora,v1
Paine crocanta subtire multicereale Finn Crisp 175g,7.91 Lei/buc 45.20 kilogram,Brutarie,20171006,cora,v1
Paine cu cereale fara gluten Rustico Dr Schar 200g,10.97 Lei/buc 54.85 kilogram,Brutarie,20171006,cora,v1
Finn Crisp paine crocanta de secara 200g,7.56 Lei/buc 37.80 kilogram,Brutarie,20171006,cora,v1
Cora Baton 100g,1.98 Lei/buc 9.90 kilogram,Brutarie,20171006,cora,v1
Roberto Crutoane Supe/Salate 125g,10.35 Lei/buc 82.80 kilogram,Brutarie,20171006,cora,v1
Maryland paine alba fara gluten 400g,13.47 Lei/buc 44.90 kilogram,Brutarie,20171006,cora,v1
Mirotex Pita 400g,4.99 Lei/buc 12.48 kilogram,Brutarie,20171006,cora,v1
Paine alba feliata fara gluten Bezgluten 300g,12.95 Lei/buc 43.17 kilogram,Brutarie,20171006,cora,v1
Paine feliata fara gluten Pan Carre Dr Schar 2x200g,18.18 Lei/buc,Brutarie,20171006,cora,v1
Paina taraneasca fara gluten Casereccio Schar 240g,18.23 Lei/buc 75.96 kilogram,Brutarie,20171006,cora,v1
Bezgluten Painite Ciabatta fara Gluten 165g,8.97 Lei/buc 44.85 kilogram,Brutarie,20171006,cora,v1
Paine Indiana Pappadums Patak&#39;s 100g,11.93 Lei/buc 119.30 kilogram,Brutarie,20171006,cora,v1
Bezgluten pesmet 400g,13.92 Lei/buc 34.80 kilogram,Brutarie,20171006,cora,v1
Mirotex paine cu tarate 400g,5.29 Lei/buc 13.23 kilogram,Brutarie,20171006,cora,v1
Cozonac cu crema de ciocolata si rom Boromir 450g,8.97 Lei/buc 19.93 kilogram,Patiserie si cofetarie,20171006,cora,v1
Gogoasa 50g,0.80 Lei/buc 16.00 kilogram,Patiserie si cofetarie,20171006,cora,v1
Cozonac cu crema de lapte si frisca Boromir 450g,9.01 Lei/buc 20.02 kilogram,Patiserie si cofetarie,20171006,cora,v1
cora Miniamandine,29.90 Lei/kilogram,Patiserie si cofetarie,20171006,cora,v1
Mini-pave alba 80g,0.50 0.39 Lei/buc 4.88 kilogram,Patiserie si cofetarie,20171006,cora,v1
Croissant cu cascaval 100g,1.69 Lei/buc 16.90 kilogram,Patiserie si cofetarie,20171006,cora,v1
Prajitura Amandina cora 4x100g,11.96 Lei/buc 29.90 kilogram,Patiserie si cofetarie,20171006,cora,v1
cora Minitarte Cu Fructe,29.90 27.90 Lei/kilogram,Patiserie si cofetarie,20171006,cora,v1
cora Prajituri Asortate,29.90 27.90 Lei/kilogram,Patiserie si cofetarie,20171006,cora,v1
Cozonac cu nuca si cacao cora 500g,4.99 3.99 Lei/buc 7.98 kilogram,Patiserie si cofetarie,20171006,cora,v1
Croissant cu ciocolata 85g,1.69 Lei/buc 19.88 kilogram,Patiserie si cofetarie,20171006,cora,v1
Gogoasa cu crema de visine cora 90G,1.29 Lei/buc 19.85 kilogram,Patiserie si cofetarie,20171006,cora,v1
cora Pateu Cu Branza 40g,1.00 Lei/buc 25.00 kilogram,Patiserie si cofetarie,20171006,cora,v1
cora branzoaice 100g,1.79 Lei/buc 17.90 kilogram,Patiserie si cofetarie,20171006,cora,v1
Strudel Cu Branza 80G,1.79 Lei/buc 22.38 kilogram,Patiserie si cofetarie,20171006,cora,v1
Mini-pave neagra 80g,0.60 0.39 Lei/buc 4.88 kilogram,Patiserie si cofetarie,20171006,cora,v1
Minipateuri Cu Branza,22.90 19.90 Lei/kilogram,Patiserie si cofetarie,20171006,cora,v1
cora strudel 80g,1.79 Lei/buc 22.38 kilogram,Patiserie si cofetarie,20171006,cora,v1
cora Mini Choux A La Creme,32.90 Lei/kilogram,Patiserie si cofetarie,20171006,cora,v1
cora mini-eclere cu cacao/kg,32.90 Lei/kilogram,Patiserie si cofetarie,20171006,cora,v1
Saleuri cu seminte cora,19.90 Lei/kilogram,Patiserie si cofetarie,20171006,cora,v1
cora Fursecuri cu stafide,23.90 Lei/kilogram,Patiserie si cofetarie,20171006,cora,v1
cora ecler cu cacao 100g,3.49 2.99 Lei/buc 29.90 kilogram,Patiserie si cofetarie,20171006,cora,v1
cora minieclere cu crema de vanilie,32.90 Lei/kilogram,Patiserie si cofetarie,20171006,cora,v1
Gogoasa cu crema de capsuni cora 90G,1.29 Lei/buc 19.85 kilogram,Patiserie si cofetarie,20171006,cora,v1
Gogoasa cu crema cu aroma de vanilie cora 90G,1.29 Lei/buc 19.85 kilogram,Patiserie si cofetarie,20171006,cora,v1
cora prajitura 4x120g,11.16 Lei/buc 23.25 kilogram,Patiserie si cofetarie,20171006,cora,v1
cora Fursecuri Asortate,26.90 Lei/kilogram,Patiserie si cofetarie,20171006,cora,v1
Foietaj cu cereale/kg,19.90 Lei/kilogram,Patiserie si cofetarie,20171006,cora,v1
cora ecler cu fructe 120G,3.99 2.99 Lei/buc 24.92 kilogram,Patiserie si cofetarie,20171006,cora,v1
Saleuri cu cascaval/kg,19.90 Lei/kilogram,Patiserie si cofetarie,20171006,cora,v1
Gogoasa umplutura caise 90g,1.29 Lei/buc 19.85 kilogram,Patiserie si cofetarie,20171006,cora,v1
cora tarta cu fructe 100g,3.49 Lei/buc 34.90 kilogram,Patiserie si cofetarie,20171006,cora,v1
cora cozonac 500g,4.99 Lei/buc 9.98 kilogram,Patiserie si cofetarie,20171006,cora,v1
cora ecler 100g,3.49 2.99 Lei/buc 29.90 kilogram,Patiserie si cofetarie,20171006,cora,v1
Merdenea 100g,1.79 Lei/buc 17.90 kilogram,Patiserie si cofetarie,20171006,cora,v1
cora prajitura foret noire 100g,2.99 Lei/buc 29.90 kilogram,Patiserie si cofetarie,20171006,cora,v1
Minipateuri Cu Cascaval,22.90 19.90 Lei/kilogram,Patiserie si cofetarie,20171006,cora,v1
Prajitura cabana cu arahide 100g,3.99 Lei/buc 39.90 kilogram,Patiserie si cofetarie,20171006,cora,v1
cora ecler cu ness 2x100G,6.98 5.98 Lei/buc 29.90 kilogram,Patiserie si cofetarie,20171006,cora,v1
cora prajitura mousse de ciocolata 100g,4.99 Lei/buc 49.90 kilogram,Patiserie si cofetarie,20171006,cora,v1
cora tort Foret Noire 1.3kg,29.90 Lei/kilogram,Patiserie si cofetarie,20171006,cora,v1
Prajitura cabana 100g,3.99 Lei/buc 39.90 kilogram,Patiserie si cofetarie,20171006,cora,v1
cora melc cu stafide si unt 90g,1.99 Lei/buc 22.11 kilogram,Patiserie si cofetarie,20171006,cora,v1
cora ecler cu nes 100g,3.49 2.99 Lei/buc 29.90 kilogram,Patiserie si cofetarie,20171006,cora,v1
cora ecler cu cacao 2x100g,6.98 5.98 Lei/buc 29.90 kilogram,Patiserie si cofetarie,20171006,cora,v1
Minipateuri Cu Ciuperci,22.90 19.90 Lei/kilogram,Patiserie si cofetarie,20171006,cora,v1
Saleuri cu seminte/kg,19.90 Lei/kilogram,Patiserie si cofetarie,20171006,cora,v1
cora Tort coral,36.90 Lei/kilogram,Patiserie si cofetarie,20171006,cora,v1
cora cozonac 700g,8.99 6.99 Lei/buc 9.99 kilogram,Patiserie si cofetarie,20171006,cora,v1
cora ecler cu frisca 2x100g,5.98 Lei/buc 29.90 kilogram,Patiserie si cofetarie,20171006,cora,v1
cora Fursec Spritat,26.90 Lei/kilogram,Patiserie si cofetarie,20171006,cora,v1
Cremsnit cora 2x100g,4.98 Lei/buc 24.90 kilogram,Patiserie si cofetarie,20171006,cora,v1
cora pain au chocolat 70g,1.99 Lei/buc 28.43 kilogram,Patiserie si cofetarie,20171006,cora,v1
cora prajitura 100g,4.99 Lei/buc 49.90 kilogram,Patiserie si cofetarie,20171006,cora,v1
cora prajitura Mousse Aux Fruits 100g,4.99 Lei/buc 49.90 kilogram,Patiserie si cofetarie,20171006,cora,v1
cora prajitura 100g,1.99 Lei/buc 19.90 kilogram,Patiserie si cofetarie,20171006,cora,v1
cora Tort Diplomat Fructe,36.90 Lei/kilogram,Patiserie si cofetarie,20171006,cora,v1
cora tort Mousse cu Ciocolata 1200g,49.90 Lei/kilogram,Patiserie si cofetarie,20171006,cora,v1
cora prajitura 2x100g,6.98 Lei/buc 34.90 kilogram,Patiserie si cofetarie,20171006,cora,v1
Pricomide/kg,54.90 Lei/kilogram,Patiserie si cofetarie,20171006,cora,v1
Tarta cu fructe/kg,29.90 Lei/kilogram,Patiserie si cofetarie,20171006,cora,v1
Croissant cu cascaval cora 2x100g,3.38 Lei/buc 16.90 kilogram,Patiserie si cofetarie,20171006,cora,v1
Cozonac cu rahat si cacao Vel Pitar 500g,8.83 Lei/buc 17.66 kilogram,Patiserie si cofetarie,20171006,cora,v1
cora tort Mousse Aux Fruits 1.1kg,49.90 Lei/kilogram,Patiserie si cofetarie,20171006,cora,v1
cora tort Mousse cu Caramel 1300g,49.90 Lei/kilogram,Patiserie si cofetarie,20171006,cora,v1
Casoleta tarte barcute mici 260g,8.99 Lei/buc 34.58 kilogram,Patiserie si cofetarie,20171006,cora,v1
Croissant cu ciocolata cora 2x85g,3.38 Lei/buc 19.88 kilogram,Patiserie si cofetarie,20171006,cora,v1
Fursec paleu/kg,27.90 Lei/kilogram,Patiserie si cofetarie,20171006,cora,v1
cora Cozonac 500g,4.99 Lei/buc 9.98 kilogram,Patiserie si cofetarie,20171006,cora,v1
Cozonac de post cu nuca si cacao cora 500g,4.99 Lei/buc 9.98 kilogram,Patiserie si cofetarie,20171006,cora,v1
Casoleta tarte inimi mici 180g,7.99 Lei/buc 44.39 kilogram,Patiserie si cofetarie,20171006,cora,v1
Bella foi fine de placinta refrigerate 350g,4.07 Lei/buc 11.63 kilogram,Pizza si semipreparate,20171006,cora,v1
Clatite dulci cora 500g,7.99 Lei/buc 15.98 kilogram,Pizza si semipreparate,20171006,cora,v1
Cartofiori de Covasna cu marar si usturoi 800g,6.99 Lei/buc 13.98 kilogram,Pizza si semipreparate,20171006,cora,v1
Mirotex Blat de Pizza 250g,2.19 Lei/buc 8.76 kilogram,Pizza si semipreparate,20171006,cora,v1
Cartofiori de Covasna picanti 800g,6.99 Lei/buc 13.98 kilogram,Pizza si semipreparate,20171006,cora,v1
cora aluat pizza 260g,4.99 Lei/buc 19.19 kilogram,Pizza si semipreparate,20171006,cora,v1
Foietaj de patiserie cora 230g,3.99 Lei/buc 17.35 kilogram,Pizza si semipreparate,20171006,cora,v1
Aluat fraged de patiserie cora 230g,3.99 Lei/buc 17.35 kilogram,Pizza si semipreparate,20171006,cora,v1
Agricola fantezie cu legume 220g,7.20 Lei/buc 32.73 kilogram,Pizza si semipreparate,20171006,cora,v1
cora Aluat Gros de Pizza 385g,6.99 Lei/buc 18.16 kilogram,Pizza si semipreparate,20171006,cora,v1
Cartofiori de Covasna cu rozmarin 800g,6.99 Lei/buc 13.98 kilogram,Pizza si semipreparate,20171006,cora,v1
Agricola snitel din piept de pui 200g,9.03 Lei/buc 45.15 kilogram,Pizza si semipreparate,20171006,cora,v1
Agricola cordon bleu din piept de pui 200g,9.74 Lei/buc 48.70 kilogram,Pizza si semipreparate,20171006,cora,v1
Daniela&#39;S Fasole Batuta 250G,5.42 Lei/buc 21.68 kilogram,Gata preparate,20171006,cora,v1
Daniela&#39;S Salata Boeuf 250G,6.10 Lei/buc 24.40 kilogram,Gata preparate,20171006,cora,v1
Daniela&#39;S Piept De Pui 210G,8.49 Lei/buc 40.43 kilogram,Gata preparate,20171006,cora,v1
Daniela&#39;S Salata Ardei Copti 250G,6.27 Lei/buc 25.08 kilogram,Gata preparate,20171006,cora,v1
Daniela&#39;S Zacusca 250G,6.47 Lei/buc 25.88 kilogram,Gata preparate,20171006,cora,v1
Daniela&#39;S Pui Shanghai 210G,7.59 Lei/buc 36.14 kilogram,Gata preparate,20171006,cora,v1
Knorr piure de cartofi 225 g,8.42 5.93 Lei/buc 26.36 kilogram,Gata preparate,20171006,cora,v1
Cris-Tim Salata A La Rousse 250G,5.04 Lei/buc 20.16 kilogram,Gata preparate,20171006,cora,v1
Cris-Tim chiftele din piept de pui 200 g,6.12 Lei/buc 30.60 kilogram,Gata preparate,20171006,cora,v1
Cris-Tim salata de beouf pui 250 g,7.98 Lei/buc 31.92 kilogram,Gata preparate,20171006,cora,v1
Cris-Tim chiftele de porc 200 g,7.42 Lei/buc 37.10 kilogram,Gata preparate,20171006,cora,v1
Cris-Tim Parjoale cu fasole batuta 240 g,5.77 Lei/buc 24.04 kilogram,Gata preparate,20171006,cora,v1
Cris-Tim piept pui la gratar 200 g,12.05 Lei/buc 60.25 kilogram,Gata preparate,20171006,cora,v1
Cris-Tim pui Shanghai 200 g,6.52 Lei/buc 32.60 kilogram,Gata preparate,20171006,cora,v1
Cris-Tim pulpe de pui dezosate la gratar 200 g,9.67 Lei/buc 48.35 kilogram,Gata preparate,20171006,cora,v1
Agricola file de pui cu susan 200g,8.17 Lei/buc 40.85 kilogram,Gata preparate,20171006,cora,v1
Cris-Tim salata de vinete 250g,6.76 Lei/buc 27.04 kilogram,Gata preparate,20171006,cora,v1
Cris-Tim snitel din piept de pui 200 g,7.42 Lei/buc 37.10 kilogram,Gata preparate,20171006,cora,v1
Cris-Tim Gratar de porc cu pilaf sarbesc 250 g,10.20 Lei/buc 40.80 kilogram,Gata preparate,20171006,cora,v1
Fulgi de fasole cora 90g,1.75 Lei/buc 19.44 kilogram,Gata preparate,20171006,cora,v1
Cris-Tim Orez curry cu pui shanghai 250 g,6.37 Lei/buc 25.48 kilogram,Gata preparate,20171006,cora,v1
Cris-Tim Dovlecel pane 250 g,6.81 Lei/buc 27.24 kilogram,Gata preparate,20171006,cora,v1
Salata de vinete cu ceapa Daniela&#39;s 250g,6.77 Lei/buc 27.08 kilogram,Gata preparate,20171006,cora,v1
Chiftele de cod cora 200g,6.99 Lei/buc 34.95 kilogram,Gata preparate,20171006,cora,v1
Daniela&#39;s humus cu ardei copti 250g,5.96 Lei/buc 23.84 kilogram,Gata preparate,20171006,cora,v1
Winny ulei floarea soarelui 1 l,3.78 Lei/buc 3.78 litru,Bacanie,20171006,cora,v1
Winny zahar 1kg,3.02 Lei/buc 3.02 kilogram,Bacanie,20171006,cora,v1
Margaritar zahar 1kg,3.62 3.29 Lei/buc 3.29 kilogram,Bacanie,20171006,cora,v1
Dr.Oetker zahar vanilinat 4x8g,1.50 Lei/buc,Bacanie,20171006,cora,v1
Coronita zahar 1kg,2.85 Lei/buc 2.85 kilogram,Bacanie,20171006,cora,v1
Bunica ulei 1l,5.75 Lei/buc 5.75 litru,Bacanie,20171006,cora,v1
Diamant zahar 1kg,2.41 Lei/buc 2.41 kilogram,Bacanie,20171006,cora,v1
Coronita Zahar 1Kg,2.76 Lei/buc 2.76 kilogram,Bacanie,20171006,cora,v1
Floriol ulei 1l,5.90 Lei/buc 5.90 litru,Bacanie,20171006,cora,v1
Unisol ulei 1l,5.54 Lei/buc 5.54 litru,Bacanie,20171006,cora,v1
Vinalcool otet 1l,2.95 Lei/buc 2.95 litru,Bacanie,20171006,cora,v1
